Nº Ordem Compra,Seq.,Cód Serviço,Categoria do Serviço,Complemento da Descrição,Quantidade Pedida,U.M. O.C.,Valor do Rateio,Fornecedor,Fantasia Fornecedor,Projeto,Descr. Projeto,Fase,Descr. Fase,Conta Financeira,Conta Contábil,Usuário Comprador,Setor,Emissão,Consta na base de NF,Lançamentos NF na base (OC+item),Valor Rateio total (OC+item),Valor NF na base (OC+item),Diferença NF - Rateio (OC+item)
33608,1,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO - JOSE FERNANDO,1,LOC,738.75,16013061,R3 VIAGENS TURISMO E EVENTOS,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,2160,3058,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-01-26 00:00:00,Sim,1,738.75,738.75,0.0
33608,2,0046,PASSAGENS,PASSAGENS - ILEANDRO OLIVEIRA,1,SV,791.94,16013061,R3 VIAGENS TURISMO E EVENTOS,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-01-26 00:00:00,Sim,1,791.94,791.94,0.0
33608,3,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE -  JHONATAN GARCIA,1,SV,350.0,16013061,R3 VIAGENS TURISMO E EVENTOS,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,2650,3235,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-01-26 00:00:00,Sim,1,350.0,350.0,0.0
33608,4,0026,ESPONJA LIMPEZA DUPLA FACE,MULTAS E TAXAS,1,SV,158.38,16013061,R3 VIAGENS TURISMO E EVENTOS,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-01-26 00:00:00,Não,0,158.38,,
33609,1,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO - RAPHAEL TAVARES,1,LOC,2549.7,16013061,R3 VIAGENS TURISMO E EVENTOS,10050,FORTES - ARAUCO,1,Hélice Contínua,2160,3058,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-01-26 00:00:00,Sim,2,5459.4,5459.4,0.0
33609,2,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO - MARCOS DIONE,1,LOC,2909.7,16013061,R3 VIAGENS TURISMO E EVENTOS,10095,VIBRA - OLIVIA GUEDES II,1,Hélice Contínua,2650,3235,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-01-26 00:00:00,Sim,2,5459.4,5459.4,0.0
33609,3,0026,ESPONJA LIMPEZA DUPLA FACE,MULTAS E TAXAS - SEGURO/CONDUTOR ADC/PEDÁGIO,1,SV,1913.4707,16013061,R3 VIAGENS TURISMO E EVENTOS,10050,FORTES - ARAUCO,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-01-26 00:00:00,Não,0,2095.59,,
33609,3,0026,ESPONJA LIMPEZA DUPLA FACE,MULTAS E TAXAS - SEGURO/CONDUTOR ADC/PEDÁGIO,1,SV,182.1193,16013061,R3 VIAGENS TURISMO E EVENTOS,10095,VIBRA - OLIVIA GUEDES II,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-01-26 00:00:00,Não,0,2095.59,,
33616,1,0025,SERVICO DE LAVANDERIA,SERVIÇO DE LAVANDERIA,1,SV,5094.0,16015972,31.939.610 SANDRA HELENA DE LIMA SOUZA,10067,RIO VERDE - ARAUCO,1,Hélice Contínua,1323,3043,Rafael Moura   Matricula 1205 Geofix,Hélice Contínua,2026-01-27 00:00:00,Sim,1,5094.0,5094.0,0.0
33617,1,0025,SERVICO DE LAVANDERIA,SERVIÇO DE LAVANDERIA,1,SV,5852.0,16015972,31.939.610 SANDRA HELENA DE LIMA SOUZA,10067,RIO VERDE - ARAUCO,1,Hélice Contínua,1323,3043,Rafael Moura   Matricula 1205 Geofix,Hélice Contínua,2026-01-27 00:00:00,Sim,1,5852.0,5852.0,0.0
33626,1,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO,3,SV,690.0,17163232,SAIONARA HOTEL LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-02 00:00:00,Sim,1,690.0,690.0,0.0
33626,2,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,3,SV,570.0,17163232,SAIONARA HOTEL LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-02 00:00:00,Sim,2,1140.0,1140.0,0.0
33626,3,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,3,SV,570.0,17163232,SAIONARA HOTEL LTDA,10107,CURY - NOVA NORTE,1,Hélice Contínua,2650,3235,Rafael Moura   Matricula 1205 Geofix,Hélice Contínua,2026-02-02 00:00:00,Sim,2,1140.0,1140.0,0.0
33632,1,0031,LOCACAO DE CILINDROS,LOCAÇÃO DE CILINDROS DE OXIGÊNIO,1,UN,90.0,16011238,REPROGAS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,1348,3232,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-03 00:00:00,Sim,1,90.0,90.0,0.0
33632,2,0005,LOCACAO DE EQUIPAMENTO,LOCAÇÃO DE CONJUNDO DE MAÇARICO,1,LOC,580.0,16011238,REPROGAS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2140,3059,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-03 00:00:00,Sim,1,580.0,580.0,0.0
33633,1,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO -RENIVALDO FERREIRA,1,LOC,2793.56,5369,VIPTRIP TURISMO LTDA,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,2160,3058,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-03 00:00:00,Sim,1,2793.56,2793.56,0.0
33633,2,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,1313.2,5369,VIPTRIP TURISMO LTDA,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-03 00:00:00,Sim,1,1313.2,1313.2,0.0
33633,3,0026,ESPONJA LIMPEZA DUPLA FACE,MULTAS E TAXAS,1,SV,492.81,5369,VIPTRIP TURISMO LTDA,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-03 00:00:00,Não,0,492.81,,
33639,1,0046,PASSAGENS,PASSAGENS - RENIVALDO FERREIRA,1,SV,52.3,16161604,CTS VIAGENS,10105,RACIONAL - REDE D'OR SOROCABA,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,3,1923.37,1923.37,0.0
33639,2,0046,PASSAGENS,PASSAGENS - JORGE SANTANA,1,SV,1503.27,16161604,CTS VIAGENS,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-03 00:00:00,Sim,3,1923.37,1923.37,0.0
33639,3,0046,PASSAGENS,PASSAGENS - JORGE SANTANA,1,SV,367.8,16161604,CTS VIAGENS,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-03 00:00:00,Sim,3,1923.37,1923.37,0.0
33639,4,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,29.93,16161604,CTS VIAGENS,10105,RACIONAL - REDE D'OR SOROCABA,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,2,140.27,140.27,0.0
33639,4,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,110.34,16161604,CTS VIAGENS,30032,ÁPIA - SAMARCO MARIANA_MG,6,Tirantes,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-03 00:00:00,Sim,2,140.27,140.27,0.0
33640,1,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO - MANUELA GOMES,1,LOC,502.57,16161604,CTS VIAGENS,10067,RIO VERDE - ARAUCO,1,Hélice Contínua,2160,3058,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,1,502.57,502.57,0.0
33640,2,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE - MANUELA GOMES,1,SV,840.0,16161604,CTS VIAGENS,10067,RIO VERDE - ARAUCO,1,Hélice Contínua,1306,3455,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,3,3774.96,3774.96,0.0
33640,3,0046,PASSAGENS,PASSAGENS - EDINAILSON FRANCISCO,1,SV,2341.68,16161604,CTS VIAGENS,10107,CURY - NOVA NORTE,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,4,0046,PASSAGENS,PASSAGENS - VLADIMIR DO AMARAL,1,SV,84.54,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,5,0046,PASSAGENS,PASSAGENS - VLADIMIR DO AMARAL,1,SV,78.8,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,6,0046,PASSAGENS,PASSAGENS - VLADIMIR DO AMARAL,1,SV,1131.66,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,7,0046,PASSAGENS,PASSAGENS - VLADIMIR DO AMARAL,1,SV,672.63,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,8,0046,PASSAGENS,PASSAGENS - THIAGO NUNES,1,SV,75.0,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,9,0046,PASSAGENS,PASSAGENS- THIAGO NUNES,1,SV,60.85,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,10,0046,PASSAGENS,PASSAGENS- THIAGO NUNES,1,SV,89.25,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,11,0046,PASSAGENS,PASSAGENS- THIAGO NUNES,1,SV,85.37,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,12,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE - PAULO HENRIQUE,6,SV,1200.0,16161604,CTS VIAGENS,10083,NORTIS - NAÇÕES UNIDAS,1,Hélice Contínua,1306,3455,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,3,3774.96,3774.96,0.0
33640,13,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE- PAULO HENRIQUE,5,SV,1734.96,16161604,CTS VIAGENS,10083,NORTIS - NAÇÕES UNIDAS,1,Hélice Contínua,1306,3455,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,3,3774.96,3774.96,0.0
33640,14,0046,PASSAGENS,PASSAGENS - ADRIEL DA SILVA,1,SV,230.0,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,10,4849.78,4849.78,0.0
33640,15,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,114.6499,16161604,CTS VIAGENS,10107,CURY - NOVA NORTE,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,4,656.4100000000001,656.4100000000001,0.0
33640,15,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,87.04,16161604,CTS VIAGENS,10083,NORTIS - NAÇÕES UNIDAS,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,4,656.4100000000001,656.4100000000001,0.0
33640,15,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,414.7198,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,4,656.4100000000001,656.4100000000001,0.0
33640,15,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,40.0003,16161604,CTS VIAGENS,10067,RIO VERDE - ARAUCO,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-03 00:00:00,Sim,4,656.4100000000001,656.4100000000001,0.0
33647,1,0046,PASSAGENS,PASSAGENS - THIAGO NUNES,1,SV,1706.39,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-04 00:00:00,Sim,1,1706.39,1706.39,0.0
33647,2,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,58.39,16161604,CTS VIAGENS,10050,FORTES - ARAUCO,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-04 00:00:00,Sim,1,58.39,58.39,0.0
33648,1,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO,16,SV,2368.0,16015603,HOTEL VITORIA LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-04 00:00:00,Sim,5,6364.0,6364.0,0.0
33648,2,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO,16,SV,2368.0,16015603,HOTEL VITORIA LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-04 00:00:00,Sim,5,6364.0,6364.0,0.0
33648,3,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,11,SV,1155.0,16015603,HOTEL VITORIA LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-04 00:00:00,Sim,4,3465.0,3465.0,0.0
33648,4,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO,1,SV,148.0,16015603,HOTEL VITORIA LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-04 00:00:00,Sim,5,6364.0,6364.0,0.0
33648,5,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,11,SV,1155.0,16015603,HOTEL VITORIA LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-04 00:00:00,Sim,4,3465.0,3465.0,0.0
33648,6,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO,4,SV,592.0,16015603,HOTEL VITORIA LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-04 00:00:00,Sim,5,6364.0,6364.0,0.0
33648,7,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,5,SV,525.0,16015603,HOTEL VITORIA LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-04 00:00:00,Sim,4,3465.0,3465.0,0.0
33648,8,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,6,SV,630.0,16015603,HOTEL VITORIA LTDA,10107,CURY - NOVA NORTE,1,Hélice Contínua,2650,3235,Rafael Moura   Matricula 1205 Geofix,Hélice Contínua,2026-02-04 00:00:00,Sim,4,3465.0,3465.0,0.0
33648,9,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO,6,SV,888.0,16015603,HOTEL VITORIA LTDA,10107,CURY - NOVA NORTE,1,Hélice Contínua,2650,3235,Rafael Moura   Matricula 1205 Geofix,Hélice Contínua,2026-02-04 00:00:00,Sim,5,6364.0,6364.0,0.0
33648,10,0329,CONSUMIVEIS DE HOSPEDAGENS,CONSUMÍVEIS DE HOSPEDAGENS/ÁGUA,221,SV,884.0,16015603,HOTEL VITORIA LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-04 00:00:00,Sim,1,884.0,884.0,0.0
33649,1,0046,PASSAGENS,PASSAGENS - VALMIR CRUZ,1,SV,120.68,16161604,CTS VIAGENS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-04 00:00:00,Sim,4,483.87,483.87,0.0
33649,2,0046,PASSAGENS,PASSAGENS - JOSE FAGNER,1,SV,120.68,16161604,CTS VIAGENS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-04 00:00:00,Sim,4,483.87,483.87,0.0
33649,3,0046,PASSAGENS,PASSAGENS - JOSE FERREIRA,1,SV,112.6,16161604,CTS VIAGENS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-04 00:00:00,Sim,4,483.87,483.87,0.0
33649,4,0046,PASSAGENS,PASSAGENS - WILLIANDERSON EVANGELISTA,1,SV,129.91,16161604,CTS VIAGENS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-04 00:00:00,Sim,4,483.87,483.87,0.0
33649,5,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO - EDUARDO GARCIA,1,LOC,217.71,16161604,CTS VIAGENS,800,PROJETO NÃO UTILIZAR,1,Não Utilizar,2160,3058,Giovanna Rosa Matricula 3241 Geofix,Geral,2026-02-04 00:00:00,Sim,1,435.42,217.71,-217.71
33649,5,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO - EDUARDO GARCIA,1,LOC,217.71,16161604,CTS VIAGENS,800,PROJETO NÃO UTILIZAR,1,Projeto não utilizar,2160,3058,Giovanna Rosa Matricula 3241 Geofix,Geral,2026-02-04 00:00:00,Sim,1,435.42,217.71,-217.71
33649,6,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO - EDUARDO GARCIA,1,SV,435.32,16161604,CTS VIAGENS,800,PROJETO NÃO UTILIZAR,1,Não Utilizar,2650,3235,Giovanna Rosa Matricula 3241 Geofix,Geral,2026-02-04 00:00:00,Sim,1,870.64,435.32,-435.32
33649,6,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO - EDUARDO GARCIA,1,SV,435.32,16161604,CTS VIAGENS,800,PROJETO NÃO UTILIZAR,1,Projeto não utilizar,2650,3235,Giovanna Rosa Matricula 3241 Geofix,Geral,2026-02-04 00:00:00,Sim,1,870.64,435.32,-435.32
33649,7,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,40.0,16161604,CTS VIAGENS,800,PROJETO NÃO UTILIZAR,1,Projeto não utilizar,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Geral,2026-02-04 00:00:00,Sim,2,228.82,188.82,-40.0
33649,7,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,148.82,16161604,CTS VIAGENS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-04 00:00:00,Sim,2,228.82,188.82,-40.0
33649,7,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,40.0,16161604,CTS VIAGENS,800,PROJETO NÃO UTILIZAR,1,Não Utilizar,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Geral,2026-02-04 00:00:00,Sim,2,228.82,188.82,-40.0
33649,8,0026,ESPONJA LIMPEZA DUPLA FACE,MULTAS E TAXAS,1,SV,19.68,16161604,CTS VIAGENS,800,PROJETO NÃO UTILIZAR,1,Não Utilizar,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Geral,2026-02-04 00:00:00,Não,0,39.36,,
33649,8,0026,ESPONJA LIMPEZA DUPLA FACE,MULTAS E TAXAS,1,SV,19.68,16161604,CTS VIAGENS,800,PROJETO NÃO UTILIZAR,1,Projeto não utilizar,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Geral,2026-02-04 00:00:00,Não,0,39.36,,
33650,1,0046,PASSAGENS,PASSAGENS - LUIZ BIAZOLI,1,SV,275.85,16161604,CTS VIAGENS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2640,3069,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-04 00:00:00,Sim,1,275.85,275.85,0.0
33650,2,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,47.58,16161604,CTS VIAGENS,30030,CYRELA - COUPÉ TOWER,6,Tirantes,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Tirantes,2026-02-04 00:00:00,Sim,1,47.58,47.58,0.0
33655,1,0004,LOCACAO DE CONTAINER,LOCAÇÃO DE CONTAINER MLT C040020,1,LOC,540.0,16161733,MULTITEINER COMÉRCIO E LOCAÇÃO DE CONTEINERES LTDA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,1344,3227,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-05 00:00:00,Sim,1,540.0,540.0,0.0
33657,1,0025,SERVICO DE LAVANDERIA,SERVIÇO DE LAVANDERIA,1,SV,1863.0,17162191,SUZANA TELES DA SILVA MOURA,30030,CYRELA - COUPÉ TOWER,6,Tirantes,1323,3043,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-05 00:00:00,Sim,1,1863.0,1863.0,0.0
33658,1,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,1,SV,320.25,16010623,ALICANTE HOTEL,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-05 00:00:00,Sim,1,320.25,320.25,0.0
33659,1,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,1,SV,320.25,16010623,ALICANTE HOTEL,30030,CYRELA - COUPÉ TOWER,6,Tirantes,2650,3235,Rafael Moura   Matricula 1205 Geofix,Tirantes,2026-02-05 00:00:00,Sim,1,320.25,320.25,0.0
33660,4,0329,CONSUMIVEIS DE HOSPEDAGENS,CONSUMÍVEIS DE HOSPEDAGENS,259,SV,647.5,17165156,RUTH EMANUELA DA SILVA,10105,RACIONAL - REDE D'OR SOROCABA,3,Estaca Raiz,2650,3235,Leonardo Ciani Matricula 3038 Geofix,Estaca Raiz,2026-02-05 00:00:00,Sim,2,647.5,647.5,0.0
33660,5,0025,SERVICO DE LAVANDERIA,SERVIÇO DE LAVANDERIA,1,SV,847.0,17165156,RUTH EMANUELA DA SILVA,10105,RACIONAL - REDE D'OR SOROCABA,3,Estaca Raiz,2650,3235,Leonardo Ciani Matricula 3038 Geofix,Estaca Raiz,2026-02-05 00:00:00,Sim,2,847.0,847.0,0.0
33660,6,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,11,SV,1925.0,17165156,RUTH EMANUELA DA SILVA,10105,RACIONAL - REDE D'OR SOROCABA,3,Estaca Raiz,2650,3235,Leonardo Ciani Matricula 3038 Geofix,Estaca Raiz,2026-02-05 00:00:00,Sim,2,6300.0,6300.0,0.0
33660,7,0322,HOSPEDAGEM SINGLE,HOSPEDAGEM SINGLE,25,SV,4375.0,17165156,RUTH EMANUELA DA SILVA,10105,RACIONAL - REDE D'OR SOROCABA,1,Hélice Contínua,2560,1295,Leonardo Ciani Matricula 3038 Geofix,Hélice Contínua,2026-02-05 00:00:00,Sim,2,6300.0,6300.0,0.0
33660,8,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO,13,SV,2795.0,17165156,RUTH EMANUELA DA SILVA,10105,RACIONAL - REDE D'OR SOROCABA,1,Hélice Contínua,2650,3235,Leonardo Ciani Matricula 3038 Geofix,Hélice Contínua,2026-02-05 00:00:00,Sim,2,3225.0,3225.0,0.0
33660,9,0323,HOSPEDAGEM DUPLO,HOSPEDAGEM DUPLO,2,SV,430.0,17165156,RUTH EMANUELA DA SILVA,10105,RACIONAL - REDE D'OR SOROCABA,1,Hélice Contínua,2650,3235,Leonardo Ciani Matricula 3038 Geofix,Hélice Contínua,2026-02-05 00:00:00,Sim,2,3225.0,3225.0,0.0
33660,10,0324,HOSPEDAGEM TRIPLO,HOSPEDAGEM TRIPLO,40,SV,12000.0,17165156,RUTH EMANUELA DA SILVA,10105,RACIONAL - REDE D'OR SOROCABA,3,Estaca Raiz,2650,3235,Leonardo Ciani Matricula 3038 Geofix,Estaca Raiz,2026-02-05 00:00:00,Sim,1,12000.0,12000.0,0.0
33668,1,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO - MAURO ANDRADE,1,LOC,2549.7,16013061,R3 VIAGENS TURISMO E EVENTOS,10050,FORTES - ARAUCO,1,Hélice Contínua,2160,3058,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-09 00:00:00,Sim,2,5099.4,4270.58,-828.8199999999997
33668,2,0006,LOCACAO DE VEICULO,LOCAÇÃO DE VEÍCULO - ISAC SOUZA,1,LOC,2549.7,16013061,R3 VIAGENS TURISMO E EVENTOS,10050,FORTES - ARAUCO,1,Hélice Contínua,2160,3058,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-09 00:00:00,Sim,2,5099.4,4270.58,-828.8199999999997
33668,3,0042,TAXA ADMINISTRATIVA,TAXA ADMINISTRATIVA,1,SV,2483.25,16013061,R3 VIAGENS TURISMO E EVENTOS,10050,FORTES - ARAUCO,1,Hélice Contínua,1354,3168,Giovanna Rosa Matricula 3241 Geofix,Hélice Contínua,2026-02-09 00:00:00,Sim,1,2483.25,2483.25,0.0
